smiles,jnk3_score
CN(CCCNC(=O)Nc1ccc2c(c1)CCC(=O)N2)c1ccccc1F,0.01
Cn1c([C@H](C#N)C(=O)c2c(F)c(F)c(F)c(F)c2F)nc2ccccc21,0.01
COC(=O)C1=C(C(=O)c2ccccc2)[C@H](c2cc(OC)ccc2OC)N2NN=NC2=N1,0.01
N#CCC[C@H](C#N)CN1CCc2c(cccc2N2CCOC2=O)C1,0.01
C[C@@]1(C(=O)Nc2ccc(C#N)cc2)Oc2ccccc2NC1=O,0.01
COC(=O)c1ccc(C(=O)N(Cc2ccco2)c2nc3cc(OC)ccc3s2)cc1,0.01
CCC[C@@](C)(NC(=O)c1ccc([N+](=O)[O-])c(C)c1)C(=O)OC,0.01
CC[C@@H](CCCl)CNS(=O)(=O)c1sccc1Br,0.01
CC(=O)N1CCN(c2ccccc2CN2CC[NH+](CCC(C)(C)C)CC2)CC1,0.01
CC(C)CCNC(=O)N(CCCO)[C@H]1CCc2ccccc21,0.01
COC[C@H](O)C[NH+]1CCC(NC(=O)N[C@H]2CC=CCC2)CC1,0.01
CCC[C@@H](C)NC(=O)NCCc1c[nH]c2cc(C)ccc12,0.01
C[NH2+][C@@]1(C(N)=O)CC[C@@H](Oc2ccc(F)c(F)c2)C1,0.01
C[NH2+][C@]1(C(N)=O)CCC[C@H]1CC[NH+]1CCC[C@@H](C)C1,0.01
CC(=O)Nc1ccc2nc(NC(=O)c3ccncc3Cl)sc2c1,0.01
CC(C)c1cc(C(=O)OCCn2cnc3c2c(=O)n(C)c(=O)n3C)nn1C(C)(C)C,0.01
CCOCc1ccccc1Cn1c(=O)[nH]c2ccccc2c1=O,0.01
O=C(Nc1ccc2c(c1)OCCO2)c1ccc2nncn2c1,0.01
CCCOC[C@@H]([NH3+])[C@H]1COCCO1,0.01
CCC1(CNC(=O)NC[C@@H]2CCC[NH+](Cc3cccs3)C2)CC1,0.01
CCN[C@]1(C(N)=O)CC[C@H]([NH+]2CCC(C)(C)C2)C1,0.01
C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]2[C@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.01
O=C(CN1CC[NH+](Cc2ccccc2)CC1)Nc1cc(C2CC2)nn1-c1ccccc1,0.01
CC(=O)C1=NN(c2ccc(Br)cc2)[C@H]2C=CC[C@@H]12,0.01
CC(C)Oc1cccc(C[NH2+]Cc2ccccc2N2C[C@@H](C)O[C@@H](C)C2)c1,0.01
COCCn1cc(NC(=O)CSc2nc(C)c(C)c(C)c2C#N)cn1,0.01
CC(C)=C(NC(=O)c1ccccc1)C(=O)Nc1ccccc1,0.01
O=S(=O)(Cc1cccc(F)c1)c1cccc(F)c1,0.01
COC(=O)c1cc(NCc2cnc(C)cn2)cc(C)c1N,0.01
COc1c(CNCc2cccnc2-n2cncn2)c(C(C)C)nn1C,0.01
O=C(/C=C/c1cnccn1)NCC1(c2ccc(Cl)cc2)CCOCC1,0.01
C[C@@H]1COCCN1C(=O)c1nn(-c2ccc(F)cc2)cc1[O-],0.01
C[C@H]1COCCN1C(=O)CCNC(=O)c1ccccc1,0.01
CC[C@@H](C)C[C@H](CC)[NH+](CC)C1CCC([NH3+])CC1,0.01
CCn1cc(C(=O)Nc2cccnc2)c(=O)c2cc(F)c(N3CCN(C(C)=O)CC3)cc21,0.01
COCCc1ccc(OC(=O)c2nnn(-c3cccc4ncccc34)c2C)cc1,0.01
Cc1cccc(NC(=O)CN2CC[NH+](C[C@@H]3CCCO3)CC2)c1C,0.01
CSc1nc(C)c(CCC(=O)N[C@@H](C)c2ccccc2C)c(C)n1,0.01
Cc1cccc(NC(=O)CCc2c(C)c3ccc(O)cc3oc2=O)n1,0.01
CCCOc1ccc(-c2c[nH]c(=S)[nH]2)cc1,0.01
Oc1cccc(CN2CCOC3(CCC3)C2)c1,0.01
COc1cc2nc(C[NH+]3CCN([C@H]4CCS(=O)(=O)C4)CC3)[nH]c(=O)c2cc1OC,0.01
CCCc1nc(N2C[C@H]3CCCC[NH+]3C[C@@H]2C)sc1C[NH3+],0.01
Cc1ccc(C)c(C[NH2+][C@H](C)c2ccc(C)c(F)c2)c1,0.01
Clc1ccc(-c2ccc(CN[C@@H]3N=NNN3)o2)cc1,0.01
CCN1C(=O)N/C(=C/c2cc(Cl)c(OCc3cccc(C(=O)[O-])c3)c(OC)c2)C1=O,0.01
COc1cc(NC(=O)N2CCC(C[NH+]3CCC(C)CC3)CC2)cc(OC)c1OC,0.01
O=C(Nc1ccc(Cl)cc1)[C@H]1[C@@H]2C(=O)N(c3ccc(Cl)cc3Cl)C(=O)[C@@H]2[C@H]2C=CC=NN21,0.01
CCNC(=O)c1ccc(CNC(=O)c2ccc(=O)n(-c3ccccc3)n2)cc1,0.01
C[C@]12C(=O)N(CCCO)CC(=O)N1C[C@H](c1ccc(Cl)cc1)C1=c3ccccc3=[NH+][C@@H]12,0.01
CCC[NH2+][C@H](c1ccccc1OC)[C@@H]1C[NH+](C)CCN1C,0.01
COC(=O)c1ccc(C(=O)NNc2cccc(F)c2F)cc1,0.01
Cc1ccc(C)c(Cn2nc(-c3ccc(C)c(S(=O)(=O)N4CCCC4)c3)ccc2=O)c1,0.01
O=C(Nc1ccccc1C(=O)Nc1ccc(F)cc1)c1cc2cccn2cn1,0.01
CC[C@H](C)Oc1cccc(NC=C2C(=O)OC(C)(C)OC2=O)c1,0.01
CSc1ccc([C@H](C)[NH2+]C[C@@H](O)C2CCOCC2)cc1F,0.01
CC(C)[C@H]1CC[C@@H](C)CC1=C(F)C(=O)[O-],0.01
COc1cc(C(=O)Nc2nc(CN3CCc4ccccc4C3)cs2)cc(OC)c1OC,0.01
CCn1cc(NC(=O)C2CC[NH+](Cc3ccc(COC)o3)CC2)cn1,0.01
Clc1ccc(OC2CC[NH2+]CC2)cc1Cl,0.01
CO[C@@H](C)c1noc(C[NH+]2CCCN(Cc3n[nH]c(=O)[nH]3)CC2)n1,0.01
CO[C@@H]1CN[C@@H](c2nc3ccc(N(C)C)nc3[nH]2)C1,0.01
CCc1nn(C)cc1C[NH2+]Cc1ccc(F)cc1CSC,0.01
CCCC(=O)N1C[C@H](C)C[C@H]1c1ccccc1F,0.01
C[C@H]1CCc2nc(CN(C)[C@@H](C)CS(C)(=O)=O)sc2C1,0.01
COC(=O)c1ccccc1S(=O)(=O)Cc1ncc(C)o1,0.01
CN(C(=O)CCCCC(=O)[O-])C1CC[NH+](C)CC1,0.01
Fc1cccc([C@@H](NC2CC[NH+](C3CCCCC3)CC2)c2ccccn2)c1,0.01
CCc1cc2cc(OC)ccc2nc1SCC(=O)NNC(=O)c1cccc(C)c1,0.01
Cc1ccc2c(COC(=O)c3ccc(-n4cnnn4)cc3)cc(=O)oc2c1,0.01
COc1ccc(OCC[NH+]2CCC[C@@H]2CC(C)=O)cc1,0.01
C[C@H]1[C@H](Cc2cccc(O)c2)CC[C@@H]1Cl,0.01
Cc1cc(Cc2ccccc2)cc([C@H]2CCC[NH+](Cc3cccnc3)C2)n1,0.01
CC(C)c1cc(C(=O)N2CCC[C@H](c3ccc(Cl)cc3)C2)on1,0.01
O=C(c1ccccc1-n1cccn1)N1CCN(Cc2cccc(F)c2)CC1,0.01
CC[C@H](C)[C@@H](NC(=O)/C=C/c1csc(C)n1)C(=O)[O-],0.01
NC(=O)[C@@H]1CCN(C(=O)NCc2ccccc2OC2CCCC2)C1,0.01
CNc1c(N/C(O)=[NH+]/Cc2ccc(F)cc2)c(=O)oc2ccccc12,0.01
C=CCNC(=O)COc1ccc(CO)cc1Cl,0.01
Cc1ccc(C(C)C)c(OCC(=O)NCc2ccc(-c3csc(C)n3)o2)c1,0.01
O=C(NCC[C@@H]1C[C@H]2CC[C@@H]1C2)N1CCCC1,0.01
COc1ccc(Cl)cc1NC(=O)c1ccc(=O)n(Cc2ccccc2F)c1,0.01
CCOc1ccc2c(c1)CN(C(=O)Nc1c[nH]nc1-c1ccccn1)CC2,0.01
CCCNC(=O)CO/N=C1\CCOc2ccccc21,0.01
CC[NH+](CC)CCn1/c(=N/C(=O)[C@H]2CCO[C@@H]2C)[nH]c2ccccc21,0.01
CC(C)(C)C(=O)/C=C1/SCC(=O)N1Cc1cc2c(cc1Br)OCCO2,0.01
Cc1nccn1Cc1ccc(NC(=O)C[NH+](C)[C@@H]2CCS(=O)(=O)C2)cc1,0.01
O=c1[nH]c2ccccc2cc1CNC[C@@H](O)c1ccc(F)cc1F,0.01
O=Cc1cccc(OCC(=O)N[C@@H]2CCOc3ccccc32)c1,0.01
O=C(Cn1cnc([N+](=O)[O-])n1)c1ccccc1OC(F)F,0.01
COC(=O)c1cc(C[NH+]2CCC[C@@H]2C(=O)Nc2nccs2)c(C)s1,0.01
CC(C)C[C@H](CNS(=O)(=O)c1cccc(F)c1)N1CCOCC1,0.01
CCCN1C(=O)[C@@](O)(CC(=O)c2ccncc2)c2cc(Cl)ccc21,0.01
CN1CCN(C(=O)Nc2ccccc2Br)Cc2ccccc21,0.01
COc1ccc(CN2C(=O)O[C@@H]3CN(Cc4cc(C)cc(C)c4)C[C@@H]32)cc1OC,0.01
COc1ccccc1C(=O)N[C@H](C(=O)Nc1ccc(Cl)cc1C)C(C)C,0.01
Cc1nc(C)c(C(=O)Nc2cccc(NC(=O)NCc3ccncc3)c2)o1,0.01
Cc1nn(C)cc1C(=O)N1CCC([C@@H]2Nc3ccccc3S(=O)(=O)N2)CC1,0.01
CC[C@@H](C)CN(C)c1cccc(F)c1C(N)=[NH2+],0.01
Cc1nnc2ccc(N[C@@H](C)[C@@H](OC3CCOCC3)c3ccccc3)nn12,0.01
CN(C)C(=O)C[NH+](C)[C@H]1CCCCC[C@@H]1C#N,0.01
C[C@H]1CCCC[C@@H]1NC(=O)C[S@@](=O)Cc1cccc(Cl)c1,0.01
O=C(CSc1nc2cc(Cl)ccc2o1)Nc1cc(F)ccc1F,0.01
C[C@@H](NC[C@@](C)(O)c1ccc(F)cc1)c1ccc(S(C)(=O)=O)cc1,0.01
Cc1ccc(CC[NH2+]C2CCN(c3ccc(C(=O)N4CCC[C@H](O)C4)cc3)CC2)cc1,0.01
CC(=O)c1c(C)[nH]c(C(=O)N2C[C@@H](C)Oc3ccc(C)cc32)c1C,0.01
COc1cc(C(=O)c2ccc(Br)cc2)ccc1Cl,0.01
CN(C)c1ccc(CCNC(=O)N2CCN(c3ccc(F)cn3)CC2)cc1,0.01
Cc1nc(-c2ccccc2)sc1[C@H](C)Nc1ncnc2nc(N)ccc12,0.01
Cc1ccccc1N1C[C@H](C(=O)Nc2nc3c(s2)C(=O)CC(C)(C)C3)CC1=O,0.01
C[C@H](C[NH3+])[C@@]1(O)CCCC1(C)C,0.01
NC(=O)[C@@H]1COCCN1C(=O)CC(c1ccccc1)c1ccccc1,0.01
C[NH+](C[C@@]1(N)CCOC1)C1CCC(C)(C)CC1,0.01
C[C@H](C[NH2+][C@H](C)c1ccccn1)[S@](C)=O,0.01
Cc1ccc(CCC(=O)N[C@@H](c2ccc(Cl)cc2)c2noc(C)n2)o1,0.01
C[C@H](NC(=O)CSc1nncn1-c1ccccc1F)C1CC1,0.01
CCc1ccc(-c2cnc(C[NH2+]C(C)C)o2)o1,0.01
O=S1(=O)C2(Br)C=C[C@@H]3[C@H](C=C2)C31Br,0.01
C[C@H]1CCN(C(=O)Nc2cc(C(F)(F)F)c[nH]c2=O)[C@H](C)C1,0.01
Cc1ccc(-n2nc(C)cc2NC(=O)CCc2ccc3c(c2)OCO3)cc1,0.01
C=CC[NH2+]Cc1cc2c(C)nn(-c3ccccc3)c2[nH]c1=O,0.01
C=C(C)COC(=O)c1ccc(Cl)c(S(=O)(=O)NC(C)(C)C)c1,0.01
Cc1ncc2c(n1)CCN(S(=O)(=O)c1cccc3cccnc13)C2,0.01
COc1cccc(CNC(=O)Cn2ncc3c4ccccc4n(C)c3c2=O)c1,0.01
C[C@H](NC(=O)c1cccnc1C(F)(F)F)c1ccc(Cl)s1,0.01
COc1ccc(CN(C(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)[C@H]2CCS(=O)(=O)C2)cc1OC,0.01
CC1=C2C(=C(NC(=O)CSc3nnc([C@H]4CC5=C(CC[C@H](C)C5)S4)o3)O[C@H]2C)C(=O)N=N1,0.01
COc1ccc(NC(=O)/C(C#N)=C/c2c(Oc3ccccc3F)nc3ccccn3c2=O)cc1,0.01
Cc1cc(F)ccc1-n1ncc(S(C)(=O)=O)c1N,0.01
Cc1cc(C)c(NC(=O)CNC(=O)CC(c2ccccc2)c2ccccc2)c(C)c1,0.01
C[C@H](NC(=O)c1n[nH]c2ccccc12)c1ccncc1,0.01
Cc1noc(C)c1[C@H](C)C(=O)Nc1cc(Br)ccc1F,0.01
C/C(=C/CC[NH2+]C(C)C)C1C[C@@H](C)C[C@H](C)C1,0.01
COc1ccc(-n2c(N)c(C(=O)NCc3ccccc3OC)c3nc4ccccc4nc32)cc1,0.01
COc1cc(=O)n(-c2ccccc2)nc1C(=O)N1CCC[C@@H](C)C1,0.01
CC1(C)C[C@@H](NC(=O)CC[C@@]2(Cc3ccc4ccccc4c3)CCC(=O)N2)CCO1,0.01
C[C@@H]1CCc2c(sc3nc(CN4CCOCC4)nc(N[C@H](c4ccccc4)c4ccccn4)c23)C1,0.01
CCN(C(=O)Nc1ccc(C)c(S(=O)(=O)NC)c1)C1CCCC1,0.01
COc1ccccc1O[C@@H](C)CNc1cc(C)cc(C)c1,0.01
CN(C)c1cccc(C(=O)N2CCC[C@H]2c2nc(C3CC3)no2)c1,0.01
CCc1cccc(CC)c1NC(=O)c1cnn2cc(Br)cnc12,0.01
CC(C)[C@H](NC(=O)c1ccccc1F)C(=O)Nc1ccc(N2CCCC2=O)cc1,0.01
C[C@@H]1CN(C(=O)c2c[nH]c3ccc(Br)cc23)C[C@@H](C)O1,0.01
Cc1nn(C(C)C)cc1-c1cccc2c1O[C@H](C[NH3+])C2,0.01
C[C@H]1CN(CCCNC(=O)C(F)(F)F)C[C@H](c2ccsc2)O1,0.01
Cc1c(C(=O)NC[C@@H](c2ccccc2)[NH+](C)C)sc2nc3n(c(=O)c12)CCCCC3,0.01
C[C@@H]1CN(c2ccc(C[NH3+])cc2)C[C@H]1C,0.01
Cc1nc([C@@H]2CCCN(C(=O)c3c(C)[nH]c4c3C(=O)CCC4)C2)cc(=O)[nH]1,0.01
O=C(CC[NH+]1CCC[C@@H](C(=O)[O-])C1)Nc1cccc(F)c1,0.01
C/[NH+]=C(/NCCc1sc(C)nc1C)N[C@@H]1CCC[C@H](C(F)(F)F)C1,0.01
C[C@@H]([C@H]1CC=CS1)n1nccc1NC(=O)CC1(CC(=O)[O-])CCCCC1,0.01
O=C(Nc1ccccc1)C1CCN(C(=O)COc2cc(Cl)ccc2Cl)CC1,0.01
COCCC[C@@H]1CCCN(C(=O)Cc2c[nH]c(=O)[nH]c2=O)C1,0.01
CC1CCN(C(=O)c2[nH]cnc2C(=O)NCc2ccccc2)CC1,0.01
NC1=[NH+]C[C@H](C2CCCC2)N1C[C@@H]1CCCO1,0.01
CC(=O)N[C@H]1CCCN(C(=O)c2n[nH]c(C3CC3)n2)C1,0.01
CCOCCN(C)C(=O)Nc1ccc(-c2nnc(C)o2)cc1,0.01
COc1ccc(-n2c(C)nc3nc([NH+]4CCCC4)nc([O-])c3c2=S)cc1,0.01
CO[C@@]1(C)C[C@@H](NC(=O)c2scnc2C2CC2)C1(C)C,0.01
O=C(CCCc1nc(-c2ccc(Cl)cc2)no1)NN1CCOCC1,0.01
CC1(C)CCC[C@@H]([S@@](=O)c2ccccc2F)[C@H]1[NH3+],0.01
O=C(Nc1ccccc1)c1cccc(N2C(=O)CCS2(=O)=O)c1,0.01
COc1ccc(/C=C/C(=O)N[C@@H](C)C(=O)N(C)Cc2ccco2)cc1,0.01
COc1ccc(CN(C(=O)c2cccnc2)C2CC2)c(OC)c1,0.01
Cc1c(C(=O)Nc2ccc(Br)cc2)sc2nc3n(c(=O)c12)CCCCC3,0.01
Cc1ccsc1CN1CCO[C@H](c2ccsc2)C1,0.01
O=C(CNC(=O)c1sc2ccccc2c1Cl)N/N=C/c1ccccc1Cl,0.01
Cc1cc(SC(C)(C)C)ccc1NC(=O)N1C[C@@H](C)O[C@@H](C)C1,0.01
O=C(NCCC1=c2ccccc2=[NH+]C1)C1CCN(c2ncnc3c2sc2ncccc23)CC1,0.01
COc1ccc(CN2CCOC3(CCCC3)C2)cc1OC,0.01
CCS[C@@H]1CC[C@H](NC(=O)N(CCCO)[C@@H]2CCc3ccccc32)C1,0.01
CCCN(C(=O)CSc1ccccc1)[C@H]1CCS(=O)(=O)C1,0.01
COc1cc(C=O)ccc1OCC(=O)N1N=C(c2cc3ccccc3o2)C[C@H]1c1ccco1,0.01
COc1ccc(C(=O)N2CCCC[C@@H]2CCNC(=O)c2ccccc2)cn1,0.01
Cc1ccc(C(=O)[C@H](C)Sc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,0.01
O=C(NC1CCCCC1)/C(=C/c1ccco1)NC(=O)c1ccccc1,0.01
COc1ccc([C@H](CNC(=O)c2ccc(C)cc2C)N2CCOCC2)cc1OC,0.01
C#CCNC(=O)N[C@H](C)c1ccc(NC(=O)c2ccc(F)cc2)cc1,0.01
C[C@@H]([NH2+]Cc1ccccc1)c1ccccc1Cl,0.01
Cc1noc(-c2cc[nH+]c(N3CCO[C@H](c4ccccc4Cl)C3)c2)n1,0.01
O=C(NCc1ccccn1)c1n[nH]c2cccc(Cl)c12,0.01
Cn1c(=O)[nH]cc(CC(=O)N2CCCN(c3ccc(F)cc3)CC2)c1=O,0.01
CCc1ccsc1C(=O)N(CC(=O)[O-])c1ccccc1N,0.01
C[C@@H]([NH2+]CC(=O)N1CCN(c2cnccn2)CC1)[C@H](C)n1cccn1,0.01
COc1cccc([C@@H]2[C@@H]3C(=O)N(c4ccc(C)cc4)C(=O)[C@H]3ON2c2ccccc2)c1O,0.01
CCCOc1ncnc(Sc2ccc(F)c(F)c2)c1N,0.01
CN(C(=O)CCCn1cncn1)c1ccc(Oc2ccccc2)cc1,0.01
COc1ccc2nc(NC(=O)[C@H](NC(=O)c3ccc(C)cc3)C(C)C)sc2c1,0.01
C[C@H]([NH2+]C[C@H]1C[C@H](C)[NH+](Cc2ccccc2)C1)c1ccsc1,0.01
C[C@H](NC(=O)[C@@H]1CCC(=O)N1)c1cccc(C(F)(F)F)c1,0.01
CCNc1nc2c(C)cccn2c(=O)c1/C=C1/SC(=S)N([C@H]2CCS(=O)(=O)C2)C1=O,0.01
Cn1c(=O)c2[nH]c(N3CCC[C@@H](C(=O)NCc4ccccc4)C3)nc2n(C)c1=O,0.01
CCCCOC(=O)c1sc2[nH+]c(C)cc(C)c2c1N,0.01
CCOC(=O)/C(CC)=C(\C)NNC(=O)c1ccccc1I,0.01
COc1cc(C(=O)NC[C@@H]2CN(Cc3ccccc3)CCO2)cc(Cl)c1OC,0.01
Cc1cc(O)c(C(C)C)cc1NC(=O)c1ccc(CNS(C)(=O)=O)o1,0.01
N#Cc1ccc(CNC(=O)CCOC2CCOCC2)cc1,0.01
COc1cc(C(=O)NCc2ccc(C)cc2)ccn1,0.01
COc1cc([C@@H]2C(C(=O)OCC(C)C)=C(C)N=C3C[C@@H](c4cccs4)CC(=O)[C@@H]32)ccc1O,0.01
CN(C)C(=O)c1ccc(NCc2ccnn2C)nn1,0.01
Cn1c(C(=O)N(CC[NH+](C)C)C[C@@H]2CCCO2)cc2ccccc21,0.01
CCc1noc(CC)c1CC(=O)NCC(C)(C)[NH+]1CCC[C@H](C)C1,0.01
O=S(=O)(Nc1cccc(S(=O)(=O)Nc2cccc(Cl)c2)c1)c1ccc(F)cc1,0.01
CC1=C[C@@H]([C@H]2CCCN2C[C@H]2C=NN=C2c2ccc(C)c(C)c2)NO1,0.01
O=C(NCC#CCOc1ccccc1F)[C@@H]1COc2ccccc2O1,0.01
CC[NH2+][C@H](c1ccsc1)[C@@H]1CN(CC)CCO1,0.01
C[C@@H](CCNC(=O)[C@H](C)n1nnc(-c2ccccc2)n1)c1ccccc1,0.01
CCCNC(=O)NC(=O)CN1CC[NH+](Cc2ccc(OC)c(F)c2)CC1,0.01
COC(=O)[C@@]1(C(C)C)O[C@]12CCO[C@H](C)C2,0.01
Cc1cnc([C@@H](C)NC(=O)C(=O)Nc2ccccc2OC(C)(C)C)s1,0.01
O=C(NCc1c(O)ccc2c1CCCC2)c1ccc(F)cc1Cl,0.01
COc1ccc(C[NH+]2C[C@@H](C)[C@@H](C)C2)cc1Br,0.01
COc1ccc(CCCC(=O)Nc2cccn(C)c2=O)cc1F,0.01
C#CCNC(=O)C[C@@H]1c2nc(NC(=O)C3CCCCC3)sc2C[C@@H]2[C@](C)(CO)[C@H](O)CC[C@]21C,0.01
CC(C)CN(CC[NH+](C)C)C(=O)Nc1cc(F)cc(S(N)(=O)=O)c1,0.01
O=C(NC1CCCCC1)[C@@H]1CCC[NH+](C2CCN(Cc3ccncc3)CC2)C1,0.01
CC(C)CC(=O)Nc1cccc(CNC(=O)N2CCOCC[C@H]2C)c1,0.01
C[C@H](NC(=O)[C@@H]1C[N+](C2CCCCC2)=C[C@H](C(=O)NC(C)(C)C)C1=O)c1nc2ccccc2[nH]1,0.01
O=C(N[C@H](NCc1ccc(Cl)cc1)C(Cl)(Cl)Cl)c1cc2ccccc2oc1=O,0.01
Cc1ccccc1SCC(=O)N1CCC[C@H]1C(N)=O,0.01
O=C(N[C@@H]1CCC[C@@H]1O)c1ccccc1,0.01
COc1ccc(C)cc1[C@@H](C)NC(=O)Nc1ccc(C)s1,0.01
COCC[C@@H](C)C(=O)Nc1ccc(-n2ccnc2)c(F)c1,0.01
C[C@H](CSc1nnc(N)n1C1CC1)c1ccccc1,0.01
Cc1cccc(OCCn2cnc3sc4c(c3c2=O)CCC4)c1,0.01
C[C@@H](CC(=O)OC(C)(C)C)NC(=O)c1csc(-c2ncccn2)n1,0.01
CS[C@H](CO)[C@@H](C)NC(=O)CCn1ccc2cc(Cl)ccc21,0.01
CCC[NH+](C)C[C@H]1CCN(C(=O)c2sccc2-n2c(C)ccc2C)C1,0.01
CC(C)COCCCNC(=O)N1C[C@@H](C)c2ccccc21,0.01
Cc1ccccc1COC1CCN(C(=O)N[C@@H](C)[C@@H]2CCCO2)CC1,0.01
Cc1sc(C(=O)Nc2ccc(F)cc2)cc1S(=O)(=O)N(C)C,0.01
Cc1cc(C(=O)NCC[C@H]2CCCN(C(=O)OC(C)(C)C)C2)on1,0.01
O[C@@H]1[NH+]=C([S-])N(c2ccccc2)[C@H]1O,0.01
CCNC(=O)[C@H]1CCN(C(=O)c2cc(Cn3cnc4ccccc43)[nH]n2)C1,0.01
CCCCOCc1cc(F)cc(Br)c1,0.01
Cc1noc2ncc(C(=O)N3CCN(C(C)C)CC3)cc12,0.01
C/C=C/C=C/C=C/C(=O)O[C@H]1C=C(C=O)[C@](O)(C(=O)[O-])[C@@]2(C)CCCC(C)(C)[C@@H]12,0.01
COc1ccc(F)cc1S(=O)(=O)NCCc1c(C)[nH]c2c(Cl)cccc12,0.01
Cc1cccc(N2C(=O)C[C@H](c3ccccc3)C3=C2COC3=O)c1,0.01
CC(C)[C@H]1CC[C@@H](C)C[C@H]1NC(=O)NCCCOC1CCOCC1,0.01
O=C([O-])C1=N[C@H]2NC=NN2[C@@H]([C@H]2C=NN=C2c2ccc(F)cc2)C1,0.01
Cc1cc(C)c2c(=O)cc(C(=O)N(Cc3ccc(Cl)cc3)[C@@H]3CCS(=O)(=O)C3)oc2c1,0.01
Cc1ncccc1NC(=O)OCCO,0.01
COc1ccc(C(=O)NC(=O)COC(=O)[C@H]2C[C@@H]2C)cc1,0.01
COC(=O)[C@H](C)SCC(=O)N(C)Cc1ccc(C)o1,0.01
CC(=O)c1cccc(NC(=O)c2c(C)nn(-c3ccccc3)c2-n2cccc2)c1,0.01
CCC[C@]1(O)C[C@@H](c2ccc(OC)cc2)[NH2+][C@H](c2ccc(OC)cc2)[C@@H]1C,0.01
CC(=C/c1ccccc1)/C=N/NC(=O)CNC(=O)c1cccc(Br)c1,0.01
COc1cc(NCC(=O)N2[C@H](C)CCC[C@@H]2C)c(OC)cc1Cl,0.01
C[C@@H]1CC(C(=O)NCc2ccnc(OCC(F)(F)F)c2)C[C@H](C)O1,0.01
COC(=O)c1c(O)cccc1CCc1ccc2ccccc2c1,0.01
COc1ccccc1NC(=O)CN1C(=O)C[C@H](C)C1=O,0.01
CN(C)C(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)cc1,0.01
CCC[C@@H]([NH3+])C(=O)Nc1cc(CC)ccc1O,0.01
Cc1ccc([C@]2(c3ccccc3)NC(=O)N(CC(=O)c3cccs3)C2=O)cc1C,0.01
COCC(=O)NCC[C@H]1C[C@H]2CC[C@@H]1C2,0.01
CC[C@H](Oc1ccccc1)C(=O)NNC(=O)c1sc2ccccc2c1Cl,0.01
CCOC(=O)N1CCC[C@H](c2nc(-c3ccc(C#N)cn3)no2)C1,0.01
O=C(Cn1cnc(S(=O)(=O)N2CCCC2)c1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0.01
Cc1nc(C)n([C@H](C)CC(=O)N[C@H](Cc2ccsc2)c2cccnc2)n1,0.01
O=S(=O)(c1ccc(F)cc1F)N1CCN(C[C@H](O)C2CC2)CC1,0.01
COc1ccc(F)cc1-c1cc(C(=O)[O-])n(C)n1,0.01
O=S(=O)(Cc1csc(-c2ccc(Cl)cc2)n1)C[C@@H]1CCCO1,0.01
CO[C@@H](C)COC(=O)c1nc(C2CC2)n2ccccc12,0.01
CC(C)n1ncc2cc(CN3CCO[C@H](C)[C@H]3C)c(Cl)nc21,0.01
Cc1ccc(CCNC(=O)N2CCC[C@H]2c2ccc3c(c2)OCCO3)c(C)c1,0.01
Cc1ccc(OCCCCn2c(CO)nc3cc(C)c(C)cc32)c(C)c1,0.01
[NH3+][C@@H](CCOc1ccccc1)[C@@H]1CCc2cccnc21,0.01
Cc1ccccc1/C=N/NC(=O)c1ccn(Cc2cccc(Br)c2)n1,0.01
O=C(CS[C@@H]1CCS(=O)(=O)C1)NCc1cccc(Cl)c1,0.01
C[C@@H]1CCCN(C(=O)N[C@@H]2CCCCC[C@@H]2C(=O)[O-])C1,0.01
CCc1nc(CCNC(=O)N[C@@H]2CC=CCC2)sc1C,0.01
Cc1nc(-c2cccc(CNC(=O)c3cccc(C)c3O)c2)n[nH]1,0.01
CCN(CC)C(=O)CC[NH2+][C@@H](C)c1cc(F)cc(F)c1,0.01
O=C(/C=C/c1ccc(Br)cc1)Nn1c(-c2ccncc2)nc2ccccc2c1=O,0.01
CC[C@@H](C)C(=O)CN1C(=O)N[C@](C)(c2ccc3c(c2)CCC3)C1=O,0.01
C[C@@H](O)C[C@@H]1CCCCN1C(=O)Cc1cccc(F)c1,0.01
Cc1ccc(NC(=O)/C(C#N)=C2\NC(C)(C)Cc3ccccc32)c(C)c1,0.01
CC(C)CCC[C@@H](C)NC(=O)N1CC[C@H]([N+]2=CCCC2)C1,0.01
O=C(NCc1ccco1)c1cccc2c1CCN2C(=O)c1ccc(F)cc1,0.01
CCn1cc(C#N)c(=O)n(Cc2ccc(C#N)cc2F)c1=O,0.01
CC[C@H]1CC[C@](C[NH3+])(C[C@@H]2COc3ccccc32)C1,0.01
CCO[C@H](CCNC(=O)Nn1cnc2ccccc21)C1CCCC1,0.01
O=C([C@@H]1SCCc2sccc21)N1CCO[C@@H](c2ccccc2)C1,0.01
O[C@H](Cc1ccc(Br)cc1)[C@@H]1CSCCO1,0.01
